Wind Speed (m/s),Wind Direction (°),Temperature (°C),Pitch Angle (°),Max Output (kW),Altitude (m),Latitude,Longitude
22.581029059835924,154.11343558497975,34.52310580250563,8.045049539721584,1751.4042006801135,2361.757711223466,-77.97183258280592,-103.43942364702218
15.75169951265496,303.3318165961203,27.14425205398732,13.577717687223554,1235.1650732289802,2206.6154884498437,75.95637274655164,109.43606435261609
23.20310740553169,289.9811200535508,17.90008152683513,6.022985774061619,1823.5736305230669,2665.2813600201084,65.61922194912808,152.2341706034614
4.035327547194148,263.1873174244375,22.593544158108216,25.674386915530263,249.54062773758895,2309.339834125847,7.121361397877408,-34.76081003302963
6.50760583564034,166.7626694672504,15.189667101367505,22.96465345336908,567.4623919366688,860.2150595965886,50.03075311156496,-117.7859198470786
3.040227644942376,116.61808325785768,27.05451847681505,26.72224874395476,272.8396878872287,1751.6582265768236,-76.52216738072644,-68.43004002455828
9.48259760755508,219.14297373054552,31.431370019475963,21.235727776628824,738.7516238793431,2526.85850328589,-65.673386650319,-101.83868906095157
10.939577662858088,315.4403855273908,27.598801578460854,19.168884864041438,891.3739213658617,542.5443201685048,-23.528278160519093,-107.48627359697645
8.241027730799605,318.1598849550912,30.721724583669,21.78721388871795,638.7331858015996,489.0698385036096,6.74254585528783,-118.51605450495012
21.060962710494376,39.05940422535784,30.998078545517732,9.166492971585669,1673.968495681541,476.92874271263975,66.27856675920879,135.37721536589493
10.205326513952553,154.20610217273423,32.02025152434928,19.462624258714204,841.8639650385965,582.7658239875624,7.682480552059332,-149.08031263529634
8.461493722809758,167.29990423154982,20.333275659951084,22.440452744221545,676.1967397283655,309.69244683965303,29.7369328482996,-31.19416936432384
14.482009912639716,351.94153230855113,32.42537045640844,16.080880375029114,1159.6160715456726,2512.8870598924987,32.37919564085561,-174.69537608946757
5.241257174419541,244.0792854873304,28.08187996926982,24.763361326711525,323.78187457969466,2454.954661192452,67.962262965489,-74.37769205374076
20.450530557342912,146.6087102143454,20.794511131889735,8.413279126423955,1677.3783082936852,454.1069755772851,49.81585389724572,74.4966591891885
3.714664804634729,9.38083895481348,34.745894299925226,27.59402446753834,362.3959692073788,2116.611530131038,85.86545372650926,-106.97912752894588
24.6983995418119,203.5386576357105,34.00364787463338,5.961711520633314,2000.0,1880.9266776298489,-86.39772512613453,179.54267389949132
19.76162969382312,34.587351229808206,26.488819664127988,10.801943516294992,1554.5407861482374,828.5827968370842,-52.590838219783926,-162.61227282467348
6.570460675285966,300.4019846451947,31.86416756799127,25.127576645831915,574.5786148704868,682.1053010799585,77.48023237773128,-130.86587959124023
2.127008693842855,270.90671780533035,20.229889774397435,28.568089884795167,191.8089675233397,751.7575658262643,52.59963972651855,103.27714869535332
20.755612854461187,165.78329756694436,23.3207399322178,9.192120460647027,1617.4806919483565,2191.891824320603,-41.87470571370911,171.35940839212657
18.257718908495196,154.5158806350119,18.679435214876676,11.228354378907907,1445.7670636682606,957.9511990213526,85.36439792168414,163.44468222472108
18.767164864942707,323.04202760475675,25.40205285258496,10.67985305954468,1496.6448371893814,833.8778328524203,66.5785849022489,107.36512034899836
19.739217973776757,103.84500615052622,24.920028601433305,10.532950645485814,1462.8615268242716,67.44329960594663,-78.3616992427338,170.27516469206165
3.703026989884078,89.6471863584375,19.25626451923133,27.262980590507517,306.0240435053021,2724.709481329565,56.03577209127795,122.6860017581348
10.24471175651827,338.11107581727435,28.456033874321957,20.731395152709336,763.5637054527488,2258.112433436892,51.20777040312095,-159.1110732974132
4.664988369077983,291.3285012312537,17.355805910508252,23.95370533349188,320.4766173774843,1418.3510274201612,-50.192450734101925,124.428282339465
21.85137879513865,295.4252135041901,16.233829021394225,9.069278870063584,1756.2250496059114,2828.7807610517166,30.464371995858823,-5.839223095550864
16.33585691703383,70.26977313933318,22.69809937324772,13.36489314317436,1289.8767697193705,880.5966353262667,84.64066542563882,-15.56884335333487
9.610654571610931,51.586556915136384,23.1964955556941,19.799254853706746,718.9937945582212,2024.1151295494444,31.656383360781632,-179.09016593760242
3.4618420565785435,9.370637934168563,21.39481213052972,26.90359050193761,284.5978375595372,915.451133036173,56.47773410993702,43.292579375961
9.15259339946023,85.33494321072482,20.158932751565008,21.63344381762786,689.4178101854408,943.7172765568444,-72.11042644303335,61.77912229198248
9.479216406615182,278.7085770171569,21.77552690019061,19.285863804600417,715.4208041224246,2534.12750014581,40.94258208308335,104.65755922624942
18.780942101775477,86.41383075509393,18.26751147904206,11.433064932162583,1561.5698782807694,2361.065860367492,-53.1441515325856,-62.65692484086317
16.663821841169902,262.4771820941554,23.069049382657543,11.711979542311717,1341.3540557632352,882.3222919720464,-77.06624895835279,-133.8719034011458
22.40589307925551,90.68697553227176,33.09206747034887,8.382001984969634,1809.3206058321537,244.1685469997814,9.373936402625633,-21.65388811183001
12.860943278724834,142.3052992622418,19.488537624176764,16.02716571111103,1107.4360489085243,1072.7524187735955,45.11000026752848,-49.5763450383067
4.750667656580939,353.938424368107,28.689022087007007,25.43922744743256,368.4918003471231,2280.1726064559457,8.414075780106671,91.12796759097682
18.404630106128884,88.1322232622888,17.835690207956787,11.225636426156536,1440.933104160643,301.6330835550196,77.68743731576043,-97.40203962855264
19.498056118188643,135.49342582737634,22.078132480204616,9.927994181731982,1529.200598315602,2016.3025941697572,35.21994220189244,-130.2584475049961
14.909375544098411,108.39138496747692,21.423495610905125,13.08748691686318,1285.493500259026,2669.2897797417145,-68.83653168081078,-21.533226756701225
19.7322451389549,39.464995078800825,33.74058788816656,8.865073412532665,1574.09775678892,537.6814668151413,78.21327492157445,46.07625266492332
13.357298716380988,176.361891167097,23.55964111603618,16.56512052966051,1022.2460935871776,2586.612972858612,-62.4801631581411,-78.84085781771685
14.022855075785865,136.32863879988082,28.80931887562768,15.044511191057826,1128.6981204931144,154.09164737067314,46.485979847530814,-138.80406196452796
11.833443422246642,250.15935089062083,27.049256179426585,17.84580977494382,915.73673410702,2000.64077427169,-63.26213772544382,-21.91809909109807
2.584639915114189,294.33403690255665,17.82060150569523,26.628082434315164,186.3075333029986,2373.1167611276182,89.74444964390244,166.27584458646032
4.481502820846003,195.92989721842983,33.79080902061237,25.239414632908623,440.03559904897264,1334.2983529779967,-30.20624853721565,168.23321011572477
2.722871270794888,11.590711951441271,21.917385837115265,26.07491704525648,224.18021948260363,611.1860844405405,-0.732722028946796,75.12683280839161
16.637439459066947,222.81204824449975,15.895167115672994,12.88342206056426,1267.2827812648886,2774.188496710517,-5.96924874274454,99.77522917705562
9.230187564755514,19.94066280753811,21.008874136883755,20.500193975442865,716.5296811325384,59.90660580950647,-71.65850312237995,-106.73635068995588
13.697125896788164,221.88827649564897,21.712674517646523,16.329949270281745,1003.3971017239336,1665.2136876885972,-1.0773000009741054,-45.1245867813
22.87402890030014,246.61078173690785,16.854906547574544,5.296967196926193,1792.31547773627,1118.548226115097,-63.08892102589722,37.71149539562143
7.733721270424124,71.19634594230664,27.39954812759885,22.316116386313254,668.9433529349399,1383.1715864431371,54.35654720799607,90.1499838391087
11.438807229819483,294.9646135398376,21.935284110830903,17.447244416160395,879.1183961794354,1609.6951688366876,82.49641801371783,-120.015023930353
19.37767618649012,327.99064736665747,27.582692126619417,9.252752340323582,1682.612623828098,1604.2458667995263,55.45051944578475,-15.253785866618358
7.262357806307317,292.7113070809751,15.134811271781343,23.967684898607537,450.4433209478189,610.8709912692962,-12.408480826943917,-121.40842304366234
3.770537926062239,109.83930847634956,34.640967979815045,26.958311629749375,279.5276863907977,2039.1069687001295,-89.57314854820966,48.00908421001509
8.664283417016666,211.1914844804284,18.41032717089363,21.88515796880896,698.9114568413952,57.44487357643835,-83.40417708130863,97.97839460945966
5.708089606842101,329.333453708842,28.186619734098727,24.07010153795645,459.7671798044817,63.55228263857016,-0.8936739111277916,119.99104960133798
23.38304600387918,115.43930144022598,29.31568606559031,6.031935133690712,1899.1355446225664,1435.4620238349298,32.3077142412556,83.65145628141107
20.58676872998159,295.21001601555304,18.43216699494952,10.89682180523194,1633.5076336642755,1625.7086408108278,57.512531728336654,-122.70774471320388
16.56828639973974,3.4110472542107484,17.23424564204837,13.563596931220726,1388.356935453789,824.6684451007812,17.915671958481198,118.22829759012984
22.04359357431751,1.3128130024834572,18.05154383689617,7.053584921006663,1702.3190166241634,1655.0266008805006,86.09636272383071,-59.61099088206315
20.484457768679636,273.4961977220283,19.93636511689889,8.517058931411325,1627.1536758921495,1548.3276989567703,-1.1199541872904604,120.87587882072596
6.291111354378824,274.1211295657636,18.364642359858177,24.018942733177564,447.6600428119866,1047.6616643179343,18.00518399231069,-89.67577737189093
22.52885696526949,284.03178762682575,28.47998853912163,7.119080466164465,1777.8816706859318,1955.3239096353495,-48.58158182933427,-8.746827749660042
14.404871564059968,334.8096616397384,23.416664074521343,16.625781814865636,1139.741830673042,2873.811649640308,-28.861113312723973,27.565821906389232
20.57112356877344,42.44627225530232,25.755831890307263,9.497297351170795,1676.9114909408495,1472.4080832754064,32.963713026821864,-167.50024308402357
22.610099898240342,83.51459459412781,15.946735776183164,6.185230532202667,1758.464713614094,2358.152277824941,18.29544005925756,145.33004354051857
9.31407992435287,325.3409713345707,32.224979262014465,22.54523278870524,731.3428503998448,742.7896907189689,-23.463201602316417,4.155583125011361
4.531194264136565,63.80503119804724,18.41143106412385,24.44742501606987,363.6067868758269,2285.851780522444,-69.84324841867956,-110.86496290659662
7.242508738464659,245.60253632757025,22.203046629101763,21.534154859827755,586.7129425546735,1946.717863505983,-28.32926132817498,-122.10770581580184
11.823479138403895,190.96668001469357,16.43803279655534,18.0904922587028,890.4864448815852,1919.0933397849117,-82.05199381513403,67.1573666216257
20.814339616217342,29.94972366654261,17.73586269296659,9.6477180219862,1677.123633958695,2679.106021326683,14.53810067597476,-150.57607680361616
21.796803414895894,102.69491829895183,28.315988199513228,7.299904722049873,1802.4098837085,700.0507648567551,-31.857214272340254,-21.664181183618357
2.159899002217386,187.3339979187484,28.85174004511378,28.535243982745275,230.5783098847829,1105.3503512728264,-21.62726846427249,14.499534738494988
13.747187959284012,306.84604200618026,28.539309692507043,15.75685397956156,1086.0690424560498,249.2023710329572,13.51587979093749,-96.07281247984812
11.600453072421915,254.71385626128253,26.042735756920443,20.842637472766683,954.1784974510524,2178.359930307636,14.631803661002692,-133.4880529198446
7.108479640826796,223.8779381237759,34.05043328023813,23.22371666340657,560.6672937381775,2531.6018558988358,15.90179605348439,-3.345645879669348
4.756903448674704,178.57184037890934,25.14354321537153,24.15727934913104,433.88151227373015,1217.5005108954092,-1.513582325464384,-57.48200297450413
9.765148942283442,107.52623417308835,23.98824058592893,19.52954722474528,815.269444052243,1070.4804554047785,-2.1379619827856544,-129.5130169792523
23.68692318998794,42.92816807493403,19.950911314342868,6.801979718128071,1837.3014098729373,1975.9555675695824,57.819499967921445,-104.2655033793293
9.433667436477371,147.2673724437944,16.976990585332253,19.75249795115634,747.1756721280684,226.77138236801088,-5.840198434667911,-10.46171471326295
13.93218430009742,10.266657808065329,25.963098599323576,15.989047736316362,1081.9356834648236,881.5256884089412,6.485428892723931,-132.1018567789294
18.16943605458909,75.98012013606622,21.29780373385656,13.79704999155508,1449.0576631058602,1098.6383956055513,87.88137777044392,157.00295949987907
10.36348085472376,155.69401531415755,25.480507663810304,20.274466719316344,771.5953343943637,1555.770852092256,-57.41099069524968,99.1640953439158
24.35098790258209,150.69786684188944,19.122381565209597,6.239451010387365,1942.4924632103289,1429.7076584070282,40.75577690066976,-62.79917864963123
24.13628778366856,15.946355158917264,31.763453444158227,7.843354742499879,1923.537195275948,626.0412683238806,-4.826308186365807,-86.99192564275536
7.790992803983375,212.06165526910488,34.99394419318138,21.44869445171575,617.0602084962565,1622.3636215899974,59.49750237702182,134.7463824542055
13.436715635524866,197.88633210716503,21.44807020241299,16.544313609854065,1087.8150813477112,2777.606072660309,-17.274138729244726,-26.305900836889805
8.920201125785702,28.117549447528624,31.846552145206594,20.774881765741263,636.6449272835417,81.26367089138964,-35.46190313632524,130.57841652002537
8.551331370681755,339.5386988857581,32.459722727848145,20.82069356090805,723.2576686780494,2040.9197172140173,-52.59848496381151,87.28429565818533
2.8483997891542545,35.77780042230964,34.921475775141595,26.8958666114445,269.8931274369492,1874.1270817869265,67.00268792452383,-146.8375170504167
16.019979681537627,307.740294445441,21.854402595559588,13.521469223731712,1352.1149705778637,2773.2808641349866,39.2991233698294,112.89741728776164
13.561617534263814,0.1115034894021382,30.120827874282117,15.777838912732918,1080.2789937695782,1936.0348212212452,-76.15791867913994,14.357175575162527
3.184011278749755,317.6211942163379,19.57618007283971,26.519957185982904,267.77748313468817,1874.5281374431304,38.42824252252245,63.93605057751552
8.408868677442063,7.09910359355252,27.495920025842864,20.93539836646797,725.1241044578426,2309.4169802947204,-83.69718639324748,-101.15839212119975
22.890115377233037,272.8123314811618,29.096851389456752,7.429973964978206,1796.4276962587755,803.4178464589808,-57.30724516304176,-179.90259284196728
7.509923485340366,130.20869206809107,29.822413850701928,21.534041584772027,625.4870801835463,1787.1967872967114,16.703587124415463,-59.87228644391422
5.332582058098131,265.7580480490752,19.143443371689237,25.68334600175862,389.8432625241216,1558.2633280855378,-6.568140197980611,-111.37415820668
13.25741348638395,144.62827395299226,31.974511409923892,17.465983374824983,1086.6403344093983,1315.4175199649203,61.28704465831928,-23.322054756492008
24.66996044454381,25.526852039463023,23.41943720785084,5.771648220478125,1993.583054276677,238.4615021083825,19.420268085835133,-147.27678802211034
7.56727124476451,276.3024103423311,19.3273903546911,21.97266357110039,560.698561449696,877.886574038524,83.69542121971318,142.21666826930294
17.459117590335207,25.65096671569139,25.85062176743803,12.581822868523716,1422.5161046024052,839.9451419705084,63.93303852079819,-137.2594062210309
19.517251152560505,331.96335694603846,32.26714259213884,10.354179272580124,1539.7556390543632,2172.752871492003,-28.761246457202176,95.10657500148284
7.465663511825192,18.35065288499809,34.34175819556228,22.559957229641427,589.269494587588,2761.9684056313044,60.14717033114866,158.156831400197
18.74897601807277,172.55709999774555,29.964156434557488,9.908602151828353,1540.914395284279,692.3616686305459,66.5883525830065,-126.63775209681532
10.459012052542825,260.29239510628645,15.112457725427248,19.643682124777428,890.7317893206681,223.8718166739777,84.55049830159484,-55.26835430747788
16.543034103652328,141.56872732513358,17.694015209319122,13.779108266588011,1344.4282197109728,2999.8708631063105,-87.7386730725407,83.18249571483801
16.57118334750058,78.20405085327648,16.525479728777313,14.869901324547232,1326.5767413011922,2073.6159904021647,67.45397489514352,77.20634809598232
14.322817733719445,273.2727461025697,17.024274859877696,14.667779074945852,1181.2868733290704,2659.4125409707726,-77.41884318007723,-166.53778190115176
4.076664711251391,282.3460937239415,22.660699120395503,24.7371507396414,309.9203505291385,431.6382475913888,5.060857426378007,-154.55014025444564
21.211957398552475,332.1701942235722,21.769866296572555,9.767694757430808,1742.0270622182263,2402.304123352106,-15.360562844556966,-136.74973236235343
9.377941494349924,135.41943975518797,17.273699625366202,19.108194954672577,719.4987317683635,2439.9712379643006,75.57869179144731,24.487871617743565
6.289925739196647,182.25062441903768,32.644707032284984,25.16451030024839,492.4029128686429,454.4667779718274,-17.072668781189066,-160.1844809466478
2.93782825575957,130.72623942458594,27.308551526647204,28.24468519253488,188.61652363109656,484.2125402822872,17.287681294755657,31.827581252834733
15.590537693329562,92.54945586649256,30.92926617912898,14.987877167567849,1243.2626893749043,886.353648365403,34.53816102192242,-56.71368586456509
17.583980322372497,270.3718661535391,22.43098777710862,10.895554202840858,1482.7719722604677,650.3623429072193,-86.57464381300856,60.98775602031134
2.381520065340692,122.27466420610396,23.20472032575136,27.458591045380164,266.73300333082966,2926.229724169781,16.36762565700434,101.53524009073864
13.778140340883462,154.13379911724675,21.35242421073456,16.16690898049547,1183.865078144038,1088.8315009093033,3.238530359379965,104.90375660907728
7.209402829552573,145.32251674465002,23.768532241969822,23.0785535052881,544.8055490776183,2283.9192353016206,16.921555131860046,-166.45146328039053
16.83897417941735,256.5580412328285,27.207545247101077,13.711931737205395,1482.7404511134016,2415.1524104480177,-76.36606954997598,160.99031775364142
6.010427867114803,330.4064253998447,24.859680156804828,23.239134504590645,540.0797760893747,1157.8226614640237,-79.99949339599031,31.19266324327233
17.89156797635672,240.03218207065584,31.758340123769003,13.166331138707893,1482.5239362604325,2047.7566628470065,-58.04201925927629,142.45167436912868
10.89491296491236,169.76973459392374,33.00278337219649,19.6235692354986,884.2187595951417,323.4004226871813,66.51012161829118,41.45226530739316
23.544789740944893,280.513841305998,24.393677067351984,6.961573523066457,1805.8175389274795,1190.886154445808,-25.83520769316266,-5.717869975201211
5.162981715357844,230.7496766839695,19.794959606972988,24.612662229346014,381.7897048951887,2901.9319802846994,-11.874140852521537,82.70230170319894
9.844526074155944,21.819728562412852,33.90384838918618,20.54186378691267,766.8296024365142,505.59196174081103,-19.770069437246136,-101.0083453396122
4.609890988533548,34.438891110783,29.700772861018454,23.246428936052805,361.4106694541186,1157.133914101894,38.58662341188156,-142.83855971406396
23.267953220406945,13.650099866508,27.8025417210776,7.12548915685883,1840.4093965120685,2371.5645296760977,-43.29440077599147,-147.42064090983274
22.17880512776256,164.45387743427514,29.90827467247952,9.47500860636697,1773.2301413588468,1996.2697647313803,-77.68919663454885,125.68898464355618
7.932657437448579,297.30723636202737,16.519635647938458,22.846808435395086,658.6362487877974,1894.555804723196,-21.92851918656636,148.480125101518
17.179633058786116,112.70994096648674,16.35252655275345,13.4813865716038,1378.3976347633843,2559.772378027267,41.01039633373975,113.18903961938304
20.79611060462796,138.2976659132934,18.06241305161975,9.97306679416234,1653.9775157353456,87.28152907109265,74.69424564496111,145.5961071134049
14.769618666787634,327.41175901244065,17.949019348810648,16.437030715493396,1168.7551566390785,2313.4931045459766,-80.85211846580133,174.51927259600149
14.18196330218815,301.28524031399576,23.413409496988088,15.61627775902348,1205.6332420567958,2647.6471176474547,55.889301758370266,9.381196760366777
7.562602690710388,239.4173204577216,18.148081645707283,23.421261166666653,585.8017314161243,48.52343248859048,-78.08757210898477,-124.60299489939254
4.141363659535681,96.04936155321047,32.09051288533193,26.315351843522908,370.30523013661445,1676.8888533219167,-30.48108877485077,38.853546818199135
22.635962432926515,42.13493376783966,26.56193861856052,7.424465311146313,1812.282808906608,1045.7654556318917,-85.98572494101504,-52.5984229272016
22.7096153147566,5.781176164840938,22.365237927005023,8.636900420532777,1723.828996809667,152.28812644062816,74.07750581236118,-55.2785052833828
16.561333517285163,38.52384213759152,16.39245076450534,12.748051037281966,1441.1510581204082,1253.24435795443,37.22201913602291,82.01091991180965
9.797685194120117,105.3347197046194,26.820555919182503,19.550825206751,845.5716356650844,1932.090423515658,-23.55565822874263,-147.36575228564206
10.0318202160912,198.64442288861844,17.330656411842526,17.609681309589494,915.8904914277624,2757.040894768177,-22.05781507358178,-166.4886565660648
18.696980614015505,23.04002979085928,29.864405008052124,10.37056726210013,1540.2083592266667,1861.591459488214,25.17171543026336,70.298808426649
22.633535978909272,49.042000194641645,31.05516193487643,6.922214119293829,1813.748467316374,2570.229244667961,-73.8633051237318,-86.13727722623213
22.402987758097694,65.18905283085877,25.879525159196824,7.542898833022675,1821.2993843725812,364.7145200236952,-63.89124635574268,-41.219569737637045
19.93713755472535,227.51355347399024,17.99205718281715,10.508211778109327,1571.3874036582229,631.5635025694027,62.500358085996425,-69.2521254199346
16.766727861548617,221.6843276328448,30.737254474809312,14.111498678620013,1299.0124979415866,2910.8785926437035,-53.58364449715594,41.34283502752311
3.9352191948861233,198.27566149397504,21.15655578518668,24.73482949352379,419.6385746820084,2662.2020707693314,40.799951586967154,-124.3744059171124
5.717460424176116,90.18051289053828,19.4530628550692,24.39120236185928,443.222170141618,705.6808590600765,-49.35547749202223,79.41169960965073
22.666746336122824,133.60308883874353,24.411132820368508,6.34601884450045,1820.6309443499129,1862.9216453927384,-74.13366290493411,152.97370438253216
15.947868372170568,34.80829788158749,33.45292482765836,12.719180118904545,1299.6054613582044,1087.8982755855975,72.00582538948487,120.99912771216378
2.211532187182482,81.52581735289975,20.947465841490477,28.112307774045654,165.2378352210697,1405.795526186506,72.30110097118842,146.53330899060182
4.333845485918738,323.17388153012894,33.1115700194524,25.767013947487623,394.9520960293518,2582.63444727687,18.95614157263772,157.34550847392325
17.260540689485282,352.68902871689824,16.07306617479656,13.229755827668727,1376.1133998603923,2207.1378303990987,-6.833908007001483,-45.95969434931297
2.1164164284630296,233.1574508305061,16.670474100358938,28.46296340731613,345.3761107631825,715.3276851602861,9.496786034726584,106.46646511446728
5.69858518260247,330.05638512843126,28.971220502704934,23.818101217902758,360.6785791824376,947.9792240906472,-16.537063189615168,-1.862778641557412
14.62087715543148,231.38708414451304,18.81185322896351,16.47085818861232,1136.485541683756,869.1313794569934,46.29143088152924,-82.88165885655604
